case_id,fen,source,source_kind,category,game_index,ply,played_move,baseline_move,completed_depth,agent_nodes,agent_elapsed_s,sf_best_move,sf_best_score,sf_candidate_score,sf_best_expectation,sf_candidate_expectation,cp_delta_raw,cp_loss,expectation_delta_raw,expectation_loss,mate_blunder,sign_flip,winning_to_notwinning,pathology_priority
validation_0214,1n3rk1/r4p2/p3p1P1/1p2P1N1/1b1p1B1P/5P2/PP4K1/2R4R b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,f7g6,5,7086,0.40748361599980853,f7g6,-387,-387,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0236,6k1/1b6/1ppnqn2/p2pNp2/P2P1P1p/4PN1B/1PQ4P/7K w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_rich,,,,f3g5,5,15738,0.7521271659934428,f3g5,+300,+300,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_stockfish_2000_g3_p87,4k3/4n3/8/7p/2PB4/b4b1P/r5PK/8 w - - 0 44,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_2000.pgn,pgn,late_11_16+quiet,3,87,h2g1,d4e5,5,10784,0.4722363140026573,d4f2,-779,#-5,0.0,0.0,99216.0,99216.0,0.0,0.0,True,False,False,7.0
pgn_nn_vs_stockfish_2000_g9_p22,r1bqk2r/2pn1pbp/2p3p1/p3p1B1/P1N1P3/5N2/1PP2PPP/R2Q1RK1 b kq - 1 11,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_2000.pgn,pgn,high_material_24_32+capture_available,9,22,f7f6,f7f6,5,12825,0.7468152539804578,f7f6,-66,-66,0.408,0.408,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0372,r2q1rk1/ppp2ppp/3bpn2/3pnb2/3P1P2/2P1P3/PP1NB1PP/R1BQ1RK1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+quiet,,,,e5g4,5,25920,1.3784283040149603,e5g4,+527,+527,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g14_p18,6r1/kr6/p4Bp1/2QpP1P1/8/2K1P3/P3bp2/8 b - - 4 9,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,late_11_16+in_check,14,18,a7a8,a7a8,5,4239,0.19883083199965768,a7a8,+592,+592,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0080,8/8/8/p3k3/2P5/2K5/8/8 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,e5e4,5,1109,0.03394049301277846,a5a4,+2,0,0.5005,0.5,2.0,2.0,0.0004999999999999449,0.0004999999999999449,False,False,False,0.00899999999999945
pgn_v1_1_vs_v1_g15_p8,7k/2p3b1/3p1p2/3P2pN/p3B1P1/Pn5K/1P6/8 w - - 2 5,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,late_11_16+capture_available,15,8,e4c2,e4f5,5,6008,0.24356704301317222,e4c2,+28,+13,0.507,0.5025,15.0,15.0,0.0045000000000000595,0.0045000000000000595,False,False,False,0.0750000000000006
pgn_nn_vs_stockfish_2000_g4_p28,r1b2rk1/pp3ppp/1qn1p3/3p2N1/2P2B2/1Q2P3/PP1KB1PP/5R1n b - - 0 14,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_2000.pgn,pgn,high_material_24_32+capture_available,4,28,b6b3,b6b3,5,28832,1.7195746790093835,b6b3,+412,+412,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0163,6k1/2p2r2/2Np2p1/3n4/p5P1/2P4P/PP2RP2/2K5 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,a4a3,5,9072,0.4119805560039822,d5f4,-222,-269,0.0005,0.0,47.0,47.0,0.0005,0.0005,False,False,False,0.099
pgn_v1_1_vs_v1_g19_p16,8/2k5/2n5/2K5/2N5/1P6/8/8 b - - 8 8,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,endgame_2_10+quiet,19,16,c6b8,c6b8,5,4436,0.13199740799609572,c6b8,-17,-17,0.497,0.497,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0292,4k3/1pR4r/pq2pb2/3p1p2/3P1P1p/1P2PN2/4Q1P1/3R2K1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_rich,,,,h7c7,5,6091,0.3087905020220205,h7c7,+71,+71,0.579,0.579,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g5_p3,r1bq1rk1/ppp3p1/2n4p/2p1pp1Q/2P5/1P1BP3/PB1P1PPP/R3K2R w KQ - 2 2,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,high_material_24_32+capture_rich,5,3,d3b1,d3e2,5,34446,2.0773819079913665,d3c2,+8,+11,0.5035,0.505,-3.0,0.0,-0.0015000000000000568,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g15_p1,5b1k/2p5/3p1pqP/3P2pN/p3p1P1/P7/1PBnQ2K/8 b - - 0 1,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,middle_17_23+capture_available,15,1,d2b3,d2f3,5,13803,0.6961141060164664,d2f3,-25,-25,0.494,0.494,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0162,8/5p2/p5p1/3K1p1p/5P1P/Pk4P1/1P6/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+quiet,,,,d5d6,5,948,0.03543173801153898,d5c5,+291,-463,1.0,0.0,754.0,754.0,1.0,1.0,False,True,True,13.508
suite_0046,8/p3R3/6kp/6p1/3p2P1/3r3P/P5K1/8 w - - 0 1,training/data/test_fens_60.txt,fen_suite,late_11_16+capture_available,,,,e7a7,5,4007,0.14335159401525743,e7a7,-19,-19,0.4965,0.4965,0.0,0.0,0.0,0.0,False,False,False,0.0
suite_0038,5k2/1R2Rp1p/5rp1/p7/4PP2/4r1P1/7P/5K2 b - - 0 1,training/data/test_fens_60.txt,fen_suite,late_11_16+capture_available,,,,h7h5,5,16504,0.7214958010008559,g6g5,-8,-105,0.4985,0.214,97.0,97.0,0.2845,0.2845,False,False,False,3.0389999999999997
pgn_v1_1_vs_v1_g15_p76,4K3/8/2Bp4/3P4/5b2/4k3/6p1/q7 w - - 0 39,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,endgame_2_10+quiet,15,76,e8f7,c6d7,5,6831,0.29187720399932005,c6b7,-1093,#-6,0.0,0.0,98901.0,98901.0,0.0,0.0,True,False,False,7.0
validation_0275,r3k1r1/pp5p/4b3/2Bnp1p1/4N1n1/P2B4/1PP2P1P/2KR3R b q -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,e8c8,5,19720,1.037943829986034,e8f7,-236,-251,0.0,0.0,15.0,15.0,0.0,0.0,False,False,False,0.03
suite_0008,r3r1k1/pp1q1pb1/2p3p1/3pBb1p/3P4/2N5/PPPQ1PPP/R3R1K1 w - - 0 1,training/data/test_fens_60.txt,fen_suite,high_material_24_32+capture_available,,,,e5g7,5,25369,1.5198180739826057,e5g7,-22,-22,0.4905,0.4905,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g7_p11,4k2r/5ppp/rpb1pn2/p2p4/2PP4/B3P1P1/P4PBP/R4RK1 w k - 2 6,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,high_material_24_32+capture_available,7,11,f1c1,f1b1,5,14968,0.7663254149956629,f1c1,+144,+114,0.9645,0.8455,30.0,30.0,0.119,0.119,False,False,False,1.25
pgn_nn_vs_material_g13_p43,r1bq3r/p2pk1bN/1p1R2pn/1pn1P1p1/5Q2/7P/PPP2PP1/1K3B1R w - - 0 22,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,high_material_24_32+capture_rich,13,43,f4g5,f4g5,5,42397,2.371613660012372,f4g5,-33,-33,0.477,0.477,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_material_g4_p81,1k6/8/1pb1r3/6KP/8/N1P1n2P/PP2P1r1/R7 w - - 1 41,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,late_11_16+in_check,4,81,g5f4,g5f4,5,4335,0.21319621001021005,g5f4,#-12,#-12,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0390,r1b5/pp1knp1p/3bP3/q3Q3/5B2/2N2N2/PnP2PPP/R3KB1R b KQ -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+in_check,,,,f7e6,5,5028,0.31030425199423917,f7e6,-896,-896,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0211,6k1/1pp3b1/p2p3p/P2P4/4QP1q/2P3p1/1P6/R5K1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,h4h2,5,1701,0.08580344499205239,h4h2,#+2,#+2,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0106,8/8/5rk1/PQ2p3/3q2p1/2p3P1/5P1P/5RK1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,b5e8,5,11986,0.547234015975846,a5a6,+155,+20,0.9805,0.504,135.0,135.0,0.47650000000000003,0.47650000000000003,False,False,True,6.035
validation_0266,3Rr1k1/pp3pp1/7p/2p5/4p3/1PP3P1/P4P1P/4N1K1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,e8d8,5,2945,0.12629630297305994,e8d8,+500,+500,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
suite_0048,6k1/3R4/7p/8/3p2PK/5r2/8/8 w - - 0 1,training/data/test_fens_60.txt,fen_suite,endgame_2_10+capture_available,,,,h4h5,5,4045,0.12536553599056788,g4g5,+3,+7,0.5005,0.501,-4.0,0.0,-0.000500000000000056,0.0,False,False,False,0.0
validation_0295,6k1/5rr1/3p2p1/pNpPp3/PnP1P2q/5RR1/7P/3Q1K2 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_rich,,,,h4h2,5,9949,0.500706673017703,h4h2,+405,+405,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0359,rn2k2r/p1pp2pp/1p2p3/4P3/2PPn3/P1P3P1/7P/R1BK2NR w kq -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+quiet,,,,g1h3,5,7204,0.4039600169926416,g1h3,-10,-10,0.498,0.498,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0285,r5r1/pp5k/7p/2bb4/3N1PP1/1PP5/P4NP1/3RR1K1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_rich,,,,a8e8,5,32134,1.5903381730022375,a8e8,-409,-409,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_material_g14_p49,3rr3/Bkp2p1R/1pb5/8/1n5P/N7/PPP1P2P/R3K3 w - - 1 25,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,middle_17_23+capture_available,14,49,c2c3,a1d1,5,12583,0.6301499620021787,a7b6,-143,-153,0.037,0.0215,10.0,10.0,0.0155,0.0155,False,False,False,0.175
validation_0294,2r1r3/1p2bk2/p4p1p/3b2p1/1P1P3P/P3BN2/5PP1/2R1R1K1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_rich,,,,h4g5,5,28022,1.4029238449875265,h4g5,-40,-40,0.485,0.485,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g2_p73,8/5p2/5k2/5r2/8/Rb6/6P1/6K1 b - - 3 37,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,endgame_2_10+quiet,2,73,b3c4,f5b5,5,11608,0.3770457739883568,b3d5,+377,+368,1.0,1.0,9.0,9.0,0.0,0.0,False,False,False,0.018
validation_0219,6r1/1p1bn1rp/p4p1k/3p4/3Pp2p/1NP1R3/PP3PPK/5BR1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,f6f5,5,20936,1.0426767729804851,f6f5,+233,+233,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g19_p45,1k6/4n3/8/2K5/1PN5/8/8/8 w - - 17 23,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,endgame_2_10+quiet,19,45,b4b5,b4b5,5,3357,0.10153658498893492,b4b5,+18,+18,0.5035,0.5035,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0029,8/8/8/p1R5/7p/4k2K/r7/8 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,a2a4,5,5920,0.19681479199789464,e3d4,+109,+71,0.8145,0.575,38.0,38.0,0.23950000000000005,0.23950000000000005,False,False,False,2.4710000000000005
pgn_v1_1_vs_v1_g2_p12,2r1r2k/pb1n1pp1/8/1Np2Bq1/3p4/1P2P3/PBQ2PPb/3R1R1K w - - 0 7,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,high_material_24_32+capture_rich,2,12,f2f3,f2f3,5,49553,2.9815304380026646,f5h3,-228,-301,0.001,0.0,73.0,73.0,0.001,0.001,False,False,False,0.156
pgn_nn_vs_stockfish_2000_g2_p162,8/8/3k1P2/7K/8/6r1/5R2/8 b - - 0 81,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_2000.pgn,pgn,endgame_2_10+quiet,2,162,d6e6,g3h3,5,4316,0.1641426549758762,g3h3,-499,-499,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_material_g20_p23,2kr3r/ppp2ppp/2n5/2bp1b2/4p1nq/7N/PPPPPPPP/RNBQKB1R w KQ - 8 12,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,high_material_24_32+quiet,20,23,g2g3,g2g3,5,21773,1.4051592689938843,g2g3,-465,-465,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_material_g6_p41,2kr2r1/ppp2pp1/5q2/3n1b1p/4P1n1/6P1/PPPQP2P/R3KB1R w KQ - 1 21,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,high_material_24_32+capture_available,6,41,e4f5,e1c1,5,15280,0.8851691829913761,e4d5,-668,-723,0.0,0.0,55.0,55.0,0.0,0.0,False,False,False,0.11
suite_0014,r4rk1/1bp1q1pp/1p2p3/p2pPp2/P3nP2/1P1BP2R/1BP1Q1PP/R5K1 b - - 0 1,training/data/test_fens_60.txt,fen_suite,high_material_24_32+quiet,,,,h7h6,5,36563,2.17630101100076,e7e8,+24,-32,0.512,0.4815,56.0,56.0,0.030500000000000027,0.030500000000000027,False,False,False,0.41700000000000026
suite_0036,3qk2r/3rbppp/p1p2n2/8/3p4/4B3/PPP1QPPP/RN1R2K1 w k - 0 1,training/data/test_fens_60.txt,fen_suite,high_material_24_32+capture_available,,,,e3f4,5,25768,1.5035569719912019,e3g5,+35,+34,0.5175,0.5165,1.0,1.0,0.0010000000000000009,0.0010000000000000009,False,False,False,0.012000000000000009
pgn_v1_1_vs_v1_g11_p9,8/1b4k1/p2p4/Pp1P2p1/1P1rB3/1R4KP/8/8 w - - 5 5,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,late_11_16+quiet,11,9,e4b1,e4b1,5,7532,0.3327503599866759,e4g2,-35,-248,0.4885,0.0,213.0,213.0,0.4885,0.4885,False,False,False,5.311
pgn_nn_vs_material_g1_p32,rnbqkbnr/pppPp1pp/8/1Q4B1/2B3P1/2N2N1P/PPP2P2/2KR3R b q - 0 16,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,high_material_24_32+in_check,1,32,b8d7,b8d7,5,12399,0.8143835230148397,c8d7,-769,-834,0.0,0.0,65.0,65.0,0.0,0.0,False,False,False,0.13
pgn_nn_vs_material_g15_p16,rnbqkb1r/pppppppp/7n/1N1P4/4P3/5N1P/PPP1QPP1/R1B1KB1R b KQq - 2 8,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,high_material_24_32+quiet,15,16,h8g8,a7a6,5,10173,0.5807685349718668,d7d6,-230,-246,0.005,0.003,16.0,16.0,0.002,0.002,False,False,False,0.052000000000000005
validation_0194,5k2/R4p1p/6p1/pr6/7P/5PK1/6P1/8 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+quiet,,,,h7h5,5,7417,0.2565615719940979,h7h5,+1,+1,0.5005,0.5005,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0093,R7/7k/8/pr2B1p1/8/8/5P2/5K2 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+capture_available,,,,e5c3,5,9398,0.3525125570013188,a8a7,+356,+356,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0221,rq3k1r/p1pQ1pp1/6b1/6Pp/5n1P/2P2P2/P1P5/2KR1BNR w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,d7d4,5,18896,1.0376946780015714,g1h3,+168,+137,0.9855,0.936,31.0,31.0,0.04949999999999999,0.04949999999999999,False,False,False,0.5569999999999999
validation_0272,4k2r/p4pRp/bp2pn2/2p1N3/1N1r4/P3KP2/1P5P/R7 b k -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,a6b5,5,22547,1.2757215079909656,a6b5,+208,+208,0.999,0.999,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0215,r1b2rk1/5pp1/1pp4p/p3p3/P1B1n3/4PN1P/1PP3P1/3RK1R1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,f8e8,5,15611,0.7875125790014863,f8e8,+87,+87,0.6575,0.6575,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0378,rnbqkb1r/p1p2pp1/1p1p1n1p/1B2p3/4P3/2N2N2/PPPP1PPP/R1BQ1RK1 b kq -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+in_check,,,,c7c6,5,6882,0.4285383519891184,c7c6,-9,-9,0.491,0.491,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0310,r4rk1/2p2pp1/p3p2p/qpQn4/3P4/4PN2/PPR1KPPP/7R w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_rich,,,,a2a3,5,26831,1.4907480910187587,h1a1,+164,+106,0.9835,0.791,58.0,58.0,0.1925,0.1925,False,False,False,2.041
validation_0197,b3k3/3r4/p2p2p1/3P2pp/2BK4/PP4P1/5P2/4R3 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+in_check,,,,e8f7,5,5768,0.24459178597317077,e8f8,-223,-240,0.0005,0.0,17.0,17.0,0.0005,0.0005,False,False,False,0.039
pgn_v1_1_vs_v1_g13_p75,8/1k1K4/6p1/6P1/3B4/3r4/p7/8 w - - 7 38,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,endgame_2_10+quiet,13,75,d7e7,d7e7,5,2002,0.07777142900158651,d7e6,#-10,#-10,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_material_g2_p7,r1bqkbnr/ppp2ppp/2n5/3pp3/8/7N/PPPPPPPP/RNBQKB1R w KQkq - 2 4,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,high_material_24_32+quiet,2,7,h3g1,g2g3,5,12957,0.7749043939984404,c2c3,-168,-178,0.041,0.0295,10.0,10.0,0.011500000000000003,0.011500000000000003,False,False,False,0.13500000000000004
validation_0301,rnb1k2r/ppp1Bp1p/3b2p1/3N4/6n1/5N2/PPP2PPP/2KR1B1R b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_rich,,,,d6e7,5,10835,0.6793827959918417,d6e7,-186,-186,0.0045,0.0045,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_stockfish_full_g6_p42,1r4k1/4qpp1/p6p/2pBB3/Pp2PPb1/3Q4/1KP3PP/3R3R b - - 1 21,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_full.pgn,pgn,middle_17_23+capture_available,6,42,b4b3,b8c8,5,70287,3.524424839008134,e7e8,-692,-670,0.0,0.0,-22.0,0.0,0.0,0.0,False,False,False,0.0
validation_0322,r1bqk2r/pp2bppp/2n1pn2/3p4/3P4/2PB4/PP1NNPPP/R1BQ1RK1 b kq -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_available,,,,e7d6,5,34810,1.9868070539960172,e6e5,-26,-51,0.4755,0.433,25.0,25.0,0.04249999999999998,0.04249999999999998,False,False,False,0.4749999999999998
pgn_nn_vs_stockfish_2000_g8_p31,1n1qr1k1/1p3ppp/1b6/3p1b2/8/2P1PN1n/RB1NB1PP/4QRK1 w - - 2 16,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_2000.pgn,pgn,high_material_24_32+in_check,8,31,g1h1,g1h1,5,17332,0.7767448439844884,g1h1,+379,+379,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g8_p89,8/6p1/8/8/2R5/Kp3k2/p7/r7 w - - 1 45,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,endgame_2_10+capture_available,8,89,a3b3,a3b3,5,3220,0.13484139801585115,c4c3,-519,-498,0.0,0.0,-21.0,0.0,0.0,0.0,False,False,False,0.0
validation_0041,8/5k2/8/pp4RP/3r1K2/1P5P/P7/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+in_check,,,,f4e5,5,2754,0.11122493998846039,f4e3,+298,+299,1.0,1.0,-1.0,0.0,0.0,0.0,False,False,False,0.0
validation_0206,4r1k1/1p3p2/2N3p1/q2pb1p1/8/P3P2P/1QR2PP1/5BK1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,b7c6,5,11825,0.6458538050064817,b7c6,-10,-10,0.498,0.498,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_material_g1_p52,r1bqkb1r/pppnp1pp/4R2B/1N1QNP2/2B3P1/P6P/1PP5/1K1R4 b - - 0 26,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,high_material_24_32+capture_available,1,52,g7h6,a8b8,4,104192,6.013482279988239,a7a6,-888,-1046,0.0,0.0,158.0,158.0,0.0,0.0,False,False,False,0.316
pgn_nn_vs_stockfish_2000_g2_p170,5Q2/8/4k3/8/5K2/7r/5R2/8 b - - 0 85,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_2000.pgn,pgn,endgame_2_10+quiet,2,170,h3h4,h3h4,5,3579,0.12627080400125124,h3h4,-1022,-1022,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0022,R7/8/8/4r3/7P/1Bk5/p4PP1/6K1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+capture_available,,,,c3b3,5,4588,0.19478846399579197,c3b3,+38,+38,0.5125,0.5125,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0317,r1b1k2r/1pq1np1p/p3p1p1/2p5/P1BbNP2/3P4/1PP3PP/R1BQK2R w KQkq -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_available,,,,c2c3,5,40870,2.5162836959934793,c2c3,+17,+17,0.5105,0.5105,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_material_g4_p69,1k4r1/8/1pb5/8/4r2P/N1P1n1KP/PP2PR2/R7 w - - 3 35,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,late_11_16+in_check,4,69,g3f3,g3h2,5,4572,0.2380444229929708,g3h2,-508,-508,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0108,8/p1pr1k2/4p2P/8/8/8/P1P2PP1/6K1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+quiet,,,,f7g6,5,6705,0.27103304900811054,d7d1,+587,+581,1.0,1.0,6.0,6.0,0.0,0.0,False,False,False,0.012
suite_0058,8/3R4/8/5r2/3k4/3p4/P5KP/8 b - - 0 1,training/data/test_fens_60.txt,fen_suite,endgame_2_10+in_check,,,,f5d5,5,5238,0.18176182699971832,d4c3,+34,-653,0.51,0.0,687.0,687.0,0.51,0.51,False,False,False,6.474
pgn_nn_vs_material_g9_p71,1r3k1r/p5b1/1p3nQn/6P1/2p5/P6P/KPP2P2/6q1 w - - 3 36,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,middle_17_23+capture_rich,9,71,c2c3,h3h4,5,17062,0.7711395400110632,f2f4,-811,-851,0.0,0.0,40.0,40.0,0.0,0.0,False,False,False,0.08
validation_0060,8/2k5/8/4n3/8/5P1P/3K2P1/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,d2e3,5,2594,0.08099851498263888,d2e3,+50,+50,0.525,0.525,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0114,2r5/p4p1k/2r5/5p1p/1p6/4P3/PB1K2P1/2b2R2 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+in_check,,,,b2c1,5,4152,0.17159199001616798,b2c1,-616,-616,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g7_p101,8/8/1p6/1Q1K2RP/3P4/8/2k1n2r/8 w - - 3 51,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,endgame_2_10+capture_available,7,101,b5a4,d5c4,5,21908,0.7717792219773401,b5c4,+612,+599,1.0,1.0,13.0,13.0,0.0,0.0,False,False,False,0.026
validation_0030,8/7p/RP4pk/8/P7/7P/1rr5/7K w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,b6b7,5,741,0.032386747014243156,a4a5,#-1,#-1,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0100,8/8/1K6/B7/k2p3P/3B4/P1P3N1/5N2 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,b6c5,5,23559,0.772178008017363,f1d2,+1243,+1051,1.0,1.0,192.0,192.0,0.0,0.0,False,False,False,0.384
pgn_nn_vs_material_g4_p78,1k3r2/8/1pb1r3/6K1/7P/N1P1n2P/PP2PR2/R7 b - - 12 39,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,late_11_16+capture_available,4,78,f8f2,f8f2,5,5497,0.2863106059958227,f8f2,+806,+806,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_stockfish_2000_g7_p105,1k1q1r2/1p1P4/6p1/2pR3p/p6P/2P5/8/K7 w - - 0 53,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_2000.pgn,pgn,late_11_16+capture_available,7,105,d5d1,d5d1,5,6591,0.2785608829872217,d5d6,-675,-739,0.0,0.0,64.0,64.0,0.0,0.0,False,False,False,0.128
